uid,install_timestamp,free_trial_timestamp,country,language,device_type,os_version,attribution_network,product_price_tier,product_periodicity,product_free_trial_length,onboarding_birth_year,onboarding_gender,net_purchases_15d,net_purchases_1y
ee75OrCpRldoKU+IOuST4Q==,2019-06-21 21:20:08+00:00,2019-06-21 21:21:09+00:00,SA,en,iPhone 7,12.3.1,Organic,6,7,7,2004.0,F,0.0,0.0
BH9r7bTlf2m2ipOdsRLo/Q==,2019-06-21 21:22:21+00:00,2019-06-21 21:23:29+00:00,NG,en,iPhone 7 Plus,12.1.2,Snapchat Installs,6,7,7,1996.0,F,0.0,0.0
WSdTCLjXWHjxIpEdmZlHxw==,2019-06-21 21:23:32+00:00,2019-06-21 21:24:24+00:00,US,en,iPhone 7 Plus,12.3.1,Facebook Installs,20,30,7,1997.0,M,0.0,0.0
2uEJbGFF97jOcLA/MRL8XQ==,2019-06-21 21:24:05+00:00,2019-06-21 21:25:22+00:00,AE,en,iPhone 6,11.4.1,Snapchat Installs,20,30,7,1982.0,F,6.9,6.900000095367432
sExpQB3lcS/7EKildWo1+g==,2019-06-21 21:26:37+00:00,2019-06-21 21:27:10+00:00,AE,en,iPhone 7 Plus,12.3.1,Facebook Installs,20,30,7,2014.0,F,0.0,6.900000095367432
y8GrDBF0UBr7g/0uV51k5A==,2019-06-21 21:28:42+00:00,2019-06-21 21:29:12+00:00,CH,de,iPhone XS,12.3.1,Facebook Installs,20,30,7,1975.0,M,7.32,14.529999732971191
7ZvAc1r0e1rUmVNiDstkYw==,2019-06-21 21:30:07+00:00,2019-06-21 21:50:21+00:00,FI,fr,iPhone 8 Plus,11.4,Organic,20,30,7,1998.0,F,6.69,6.690000057220459
z72RLUmRUrbgMOCNRncTMA==,2019-06-21 21:31:12+00:00,2019-06-21 21:39:37+00:00,GB,en,iPhone 6,12.3.1,Snapchat Installs,20,30,7,2002.0,M,0.0,0.0
6CHpky2nl0rl1mGOF0qUhg==,2019-06-21 21:31:45+00:00,2019-06-21 21:32:21+00:00,FR,fr,iPhone 7,12.3.1,Organic,20,30,7,1991.0,F,0.0,0.0
DZvyZBi6QWqZdFceIdQwpg==,2019-06-21 21:32:53+00:00,2019-06-22 04:29:31+00:00,AE,en,iPhone XS,12.3.1,Organic,20,30,7,1989.0,M,0.0,6.900000095367432
xh6MoWFE82oLv7KoHk9Nwg==,2019-06-21 21:33:01+00:00,2019-06-21 21:35:59+00:00,SA,en,iPhone XS,12.2,Snapchat Installs,20,30,7,1981.0,F,7.11,7.110000133514404
0fGCXhaF5EPpFSB3Bgj5jw==,2019-06-21 21:37:31+00:00,2019-06-21 21:37:59+00:00,AE,en,iPhone X,12.3.1,Snapchat Installs,6,7,7,2001.0,F,4.35,76.13999938964844
VWnXf9MEIibtzW8jvRyBLQ==,2019-06-21 21:38:25+00:00,2019-06-21 21:40:34+00:00,ZA,en,iPhone 6,12.3.1,Facebook Installs,20,30,7,1955.0,F,7.09,7.090000152587891
Dfc8YbDhopQDL1jG+MzWJw==,2019-06-21 21:41:38+00:00,2019-06-21 21:42:22+00:00,NO,en,iPhone 8 Plus,11.3.1,Snapchat Installs,20,30,7,1997.0,M,0.0,0.0
4Z4WnFFYCT0EWbrDCTqblQ==,2019-06-21 21:46:02+00:00,2019-06-21 21:48:22+00:00,US,en,iPhone 8 Plus,12.3.1,Facebook Installs,20,30,7,1978.0,F,7.0,7.0
HZs3zClqC1vvGq1EbHbFbA==,2019-06-21 21:46:51+00:00,2019-06-21 21:47:29+00:00,CA,en,iPhone 8,12.3.1,Organic,20,30,7,1986.0,F,0.0,0.0
S5zmSz/GtlsZ1xkaTINU4Q==,2019-06-21 21:49:52+00:00,2019-06-21 21:50:33+00:00,GB,en,iPhone SE,12.3.1,Adwords UAC Installs,20,30,7,2007.0,F,0.0,0.0
9LL/BZBFLiJp/tCgURLsvg==,2019-06-21 21:50:56+00:00,2019-06-23 00:03:10+00:00,GB,en,iPhone XR,12.3.1,Snapchat Installs,20,30,7,2004.0,M,6.65,39.529998779296875
Yeg2AwObRE4TV+wr8v8ozQ==,2019-06-21 21:51:02+00:00,2019-06-21 21:51:41+00:00,GB,en,iPhone 7,12.3.1,Adwords UAC Installs,20,30,7,2009.0,F,6.66,6.659999847412109
3d0jVWJgoYliP/OqMG5xAg==,2019-06-21 21:51:25+00:00,2019-06-21 21:52:05+00:00,QA,en,iPhone X,12.3.1,Organic,20,30,7,2001.0,M,0.0,0.0
X0HYnbqulJOm/McD9OuweQ==,2019-06-21 21:55:50+00:00,2019-06-21 21:56:47+00:00,US,en,iPhone 6S Plus,12.3.1,Facebook Installs,20,30,7,1987.0,F,0.0,0.0
1TGCDiWeMZ3ZoSj6gQWA3w==,2019-06-21 21:56:21+00:00,2019-06-21 22:00:31+00:00,GB,en,iPhone 6S,12.3.1,Snapchat Installs,20,30,7,2002.0,M,6.66,6.659999847412109
4flpzjLnCCArKNBP/RmsdA==,2019-06-21 21:58:05+00:00,2019-06-21 21:59:42+00:00,US,en,iPhone X,12.3.1,Organic,20,30,7,1991.0,M,0.0,0.0
qyni1K64NXtxgdSkptI5Wg==,2019-06-21 22:00:31+00:00,2019-06-21 22:00:57+00:00,US,en,iPhone XS Max,12.3.1,Facebook Installs,20,30,7,1995.0,M,0.0,0.0
RDSPc4SJvUTEKddQVcoESg==,2019-06-21 22:07:22+00:00,2019-06-21 22:07:59+00:00,CH,fr,iPhone XS Max,12.2,Facebook Installs,20,30,7,1981.0,F,7.32,65.47000122070312
EyBrLpm1KWsm5SXPU1QXPQ==,2019-06-21 22:07:51+00:00,2019-06-21 22:08:41+00:00,CH,de,iPhone 8 Plus,12.3.2,Facebook Installs,20,30,7,1992.0,M,7.23,21.770000457763672
8wbDXByBKLN/3g2y4Tghyw==,2019-06-21 22:08:39+00:00,2019-06-21 22:09:50+00:00,IN,en,iPhone X,11.2.1,Organic,20,30,7,1988.0,F,1.35,2.0299999713897705
PT89Dl9zeFKWKRvEjUGRqg==,2019-06-21 22:13:18+00:00,2019-06-21 22:15:26+00:00,CA,en,iPhone 6,12.3.1,Snapchat Installs,20,30,7,2002.0,F,0.0,0.0
6SMDZm8i4lzIutpc8FfWzQ==,2019-06-21 22:14:00+00:00,2019-06-21 22:14:40+00:00,IE,en,iPhone SE,12.1.4,Snapchat Installs,20,30,7,2006.0,F,6.75,0.0
MSE8hr0AUHl0o9gr3YXsog==,2019-06-21 22:14:58+00:00,2019-06-21 22:15:29+00:00,GB,en,iPhone SE,12.3.1,Snapchat Installs,20,30,7,2005.0,M,0.0,0.0
4x9pH7Uz0a5pedwT2V9aCA==,2019-06-21 22:15:35+00:00,2019-06-21 22:15:59+00:00,US,en,iPhone 7,12.3.1,Snapchat Installs,20,30,7,2007.0,F,0.0,0.0
niOXoIFhS6JNp4D4i81n6w==,2019-06-21 22:17:47+00:00,2019-06-21 22:19:00+00:00,GB,en,iPhone SE,12.2,Adwords UAC Installs,6,7,7,2010.0,F,0.0,0.0
W4XZ8jIgeMFNqueb6+MOqg==,2019-06-21 22:20:07+00:00,2019-06-21 22:20:47+00:00,CH,de,iPhone X,12.3.1,Facebook Installs,60,365,7,1998.0,M,21.28,21.280000686645508
1m4txpBaYydbvJgtEfRrNg==,2019-06-21 22:21:28+00:00,2019-06-21 22:22:15+00:00,YE,en,iPhone 6S,12.1.2,Snapchat Installs,20,30,7,1990.0,M,0.0,0.0
BXxdnHNkG1xkUDPuyog6zg==,2019-06-21 22:25:23+00:00,2019-06-21 22:25:53+00:00,US,en,iPhone 8 Plus,12.3.2,Facebook Installs,20,30,7,1985.0,M,7.0,7.0
TapN7mUxji0hUE5T/UvwQQ==,2019-06-21 22:30:27+00:00,2019-06-21 22:31:49+00:00,CH,fr,iPhone 6S,12.2,Organic,20,30,7,1986.0,F,7.32,72.9800033569336
fUqxHQ6I/4h/cc0vcBkx8A==,2019-06-21 22:33:10+00:00,2019-06-21 22:33:56+00:00,CH,fr,iPhone 8,12.3.1,Facebook Installs,6,7,7,1986.0,F,3.97,5.940000057220459
evUiAC3ODgJhgkcPQQ33Jw==,2019-06-21 22:37:56+00:00,2019-06-21 22:38:41+00:00,IT,en,iPad 6,12.3.1,Organic,20,30,7,1998.0,M,0.0,0.0
O3HymWl51cjuPihL9xeU8w==,2019-06-21 22:39:48+00:00,2019-06-21 22:41:27+00:00,US,en,iPhone 6,11.2.6,Snapchat Installs,20,30,7,2005.0,?,0.0,0.0
8zeiV+D0O9WtjpPd3bwDkQ==,2019-06-21 22:44:52+00:00,2019-06-21 22:45:54+00:00,FR,fr,iPhone XR,12.3.1,Snapchat Installs,20,30,7,2006.0,F,0.0,0.0
n2KFPga2ItBQEzX1MOcXEA==,2019-06-21 22:59:46+00:00,2019-06-21 23:00:18+00:00,JO,en,iPhone X,12.3.1,Facebook Installs,20,30,7,1986.0,M,0.0,0.0
kjiCNzNmRKKgttbgbPajBw==,2019-06-21 23:04:51+00:00,2019-06-21 23:05:26+00:00,AE,en,iPhone 7,12.3.1,Snapchat Installs,20,30,7,2000.0,M,0.0,0.0
/zV730Co3zlPL4weVqSwbA==,2019-06-21 23:05:58+00:00,2019-06-21 23:06:48+00:00,IN,en,iPhone 7,12.2,Facebook Installs,20,30,7,1998.0,M,7.04,27.450000762939453
kdcmFLUodOPeunpbytkblw==,2019-06-21 23:06:43+00:00,2019-06-21 23:07:23+00:00,SA,en,iPhone 7,12.1.4,Organic,20,30,7,2004.0,M,0.0,0.0
Em1W8i6ujeZjh1sJAv5AUw==,2019-06-21 23:09:09+00:00,2019-06-21 23:09:42+00:00,GB,en,iPhone X,12.3.1,Organic,6,7,7,1994.0,M,4.12,14.25
CGHYpfzGIEjsX4c9prEs0A==,2019-06-21 23:10:46+00:00,2019-06-21 23:11:19+00:00,GB,en,iPhone XR,12.3.1,Facebook Installs,20,30,7,1994.0,F,0.0,0.0
NA+uSWFevIIdaA2Je9UzVw==,2019-06-21 23:18:39+00:00,2019-06-21 23:19:27+00:00,SA,en,iPhone 7,12.3.1,Snapchat Installs,20,30,7,2000.0,M,0.0,0.0
ffoSukS7a+5aJsBEWQ2+hA==,2019-06-21 23:21:33+00:00,2019-06-21 23:22:11+00:00,IT,es,iPhone 8 Plus,12.3.2,Organic,20,30,7,1991.0,M,0.0,0.0
+8X1oUfPHv++c26drsKfMA==,2019-06-21 23:26:03+00:00,2019-06-21 23:27:01+00:00,FR,fr,iPhone 7,12.2,Snapchat Installs,20,30,7,1998.0,F,6.95,6.949999809265137
PREyWx3JNzcK4BMXpYBB8Q==,2019-06-21 23:27:35+00:00,2019-06-21 23:29:10+00:00,FR,fr,iPhone 6,12.3.1,Organic,20,30,7,1996.0,F,0.0,0.0
M14AbBvRE88Nz7fXlIm0OA==,2019-06-21 23:30:42+00:00,2019-06-21 23:32:08+00:00,SE,en,iPhone XS Max,12.3.1,Organic,6,7,7,1994.0,F,0.0,0.0
W7N3yqsjOtxlilZ/SIG3rw==,2019-06-21 23:32:17+00:00,2019-06-21 23:32:53+00:00,KW,en,iPhone XR,12.3.1,Snapchat Installs,20,30,7,1998.0,F,0.0,0.0
k+0cKb/SYcLe6OR9ix7ZkQ==,2019-06-21 23:36:03+00:00,2019-06-21 23:36:38+00:00,US,es,iPhone 8 Plus,12.3.1,Facebook Installs,20,30,7,1982.0,M,0.0,0.0
lgzb6X9FZ1R1ml10eVszRw==,2019-06-21 23:36:46+00:00,2019-06-21 23:37:17+00:00,FR,fr,iPhone XS,12.1.4,Snapchat Installs,20,30,7,2002.0,F,6.92,67.87000274658203
CA0XM2a2Ww+/tUfY7dn8Fw==,2019-06-21 23:44:40+00:00,2019-06-21 23:45:08+00:00,FR,fr,iPhone SE,12.3.1,Snapchat Installs,60,365,7,2003.0,M,0.0,0.0
ZBP3irJFn68wpvWOqEiKlQ==,2019-06-21 23:48:20+00:00,2019-06-21 23:48:49+00:00,DK,en,iPhone 6S,12.3.1,Facebook Installs,20,30,7,1988.0,?,0.0,0.0
f+aECK1w72Ui26vG18qung==,2019-06-21 23:52:14+00:00,2019-06-21 23:52:53+00:00,DE,de,iPhone 7 Plus,12.3.1,Facebook Installs,20,30,7,1998.0,F,0.0,0.0
4PtIQhpo8/tIkRq/3ERJ5A==,2019-06-21 23:53:11+00:00,2019-06-21 23:54:06+00:00,SA,en,iPhone X,12.3.1,Snapchat Installs,20,30,7,1987.0,M,0.0,0.0
bXJXRN6SqOc2YZVjdkwM/Q==,2019-06-21 23:53:16+00:00,2019-06-22 03:49:41+00:00,US,en,iPhone SE,12.2,Organic,20,30,7,1973.0,M,7.0,28.0
gzuTaByRm2a/NrzML86mBA==,2019-06-21 23:54:09+00:00,2019-06-21 23:54:32+00:00,GB,en,iPhone X,12.3.1,Snapchat Installs,20,30,7,2001.0,?,0.0,0.0
4CifcS8NhDJyD2CazIGp+w==,2019-06-21 23:57:51+00:00,2019-06-21 23:58:42+00:00,GB,en,iPhone 8 Plus,12.3.2,Snapchat Installs,20,30,7,2000.0,M,6.66,26.110000610351562
bVOwwwHyEikPdI+2Pw/dPQ==,2019-06-21 23:59:52+00:00,2019-06-22 00:00:21+00:00,GB,en,iPhone X,12.3.1,Snapchat Installs,60,365,7,2001.0,M,0.0,0.0
TBvuUCgPQqiAheWweOt/nw==,2019-06-22 00:00:06+00:00,2019-06-22 00:00:46+00:00,FR,fr,iPhone 8,12.3.1,Snapchat Installs,20,30,7,2000.0,M,0.0,0.0
a4/JMJ2TBH0S4VO0AtKk+A==,2019-06-22 00:02:16+00:00,2019-06-22 14:36:41+00:00,KW,en,iPhone X,12.2,Snapchat Installs,20,30,7,2006.0,M,0.0,0.0
PMcKk8PgkEnnRIFNncaufA==,2019-06-22 00:23:28+00:00,2019-06-22 00:24:26+00:00,NO,en,iPhone X,12.3.1,Snapchat Installs,20,30,7,1996.0,M,7.15,14.130000114440918
LML02tRJJ44JBFOS8UKk4w==,2019-06-22 00:23:47+00:00,2019-06-22 00:24:13+00:00,GB,en,iPhone XS Max,12.3.1,Snapchat Installs,6,7,7,1993.0,M,2.06,74.41000366210938
Z0WFjs7kmkZKiiM0FNuWVw==,2019-06-22 00:29:33+00:00,2019-06-22 00:33:09+00:00,SE,en,iPhone 8 Plus,12.3.2,Organic,20,30,7,1964.0,?,0.0,0.0
BZCn54KHRZnxj/5vjRs7xg==,2019-06-22 00:29:40+00:00,2019-06-22 00:32:25+00:00,IT,it,iPhone 6S,10.3.3,Facebook Installs,20,30,7,1985.0,M,0.0,0.0
ZJygakoQYTypZ151zOjfaQ==,2019-06-22 00:34:04+00:00,2019-06-22 00:35:07+00:00,GB,en,iPhone 6,12.3.1,Facebook Installs,20,30,7,2002.0,F,0.0,0.0
Ggcvgs0miBhFkxKB3A/Emw==,2019-06-22 00:34:47+00:00,2019-06-22 00:35:26+00:00,KW,en,iPhone XS Max,12.3.1,Snapchat Installs,20,30,7,1991.0,F,7.0,7.0
qTDf4GNbeaAjxlNECDnlGA==,2019-06-22 00:38:29+00:00,2019-06-22 00:40:16+00:00,AE,en,iPhone XS,12.2,Snapchat Installs,20,30,7,2002.0,F,0.0,27.579999923706055
vhe7M57hk31MLkV53An+xQ==,2019-06-22 00:40:25+00:00,2019-06-22 00:41:44+00:00,GB,en,iPhone 7,12.3.1,Snapchat Installs,20,30,7,1982.0,F,0.0,0.0
niFzMs67m0AURZFOLv2b4g==,2019-06-22 00:46:54+00:00,2019-06-22 00:50:07+00:00,FR,fr,iPhone XR,12.3.1,Snapchat Installs,20,30,7,1999.0,M,0.0,0.0
rPqY41HiVmNU5FGAaLjKMA==,2019-06-22 00:49:20+00:00,2019-06-22 00:50:03+00:00,FR,fr,iPhone 8 Plus,12.3.2,Snapchat Installs,20,30,7,1994.0,F,6.95,6.949999809265137
Lsk9ZgW9gTO5HyvzgATcvA==,2019-06-22 00:53:41+00:00,2019-06-22 00:54:01+00:00,SE,en,iPhone 8,12.3.1,Snapchat Installs,20,30,7,2005.0,M,0.0,0.0
mX/b8y6SWd7zVoRMcl7Kkw==,2019-06-22 00:53:59+00:00,2019-06-22 00:54:40+00:00,GB,en,iPhone 7,12.3.1,Snapchat Installs,20,30,7,1998.0,M,6.63,19.600000381469727
GS5I+CN44RoJ7HmkxZGgqg==,2019-06-22 00:55:37+00:00,2019-06-22 00:56:27+00:00,SA,en,iPhone 8 Plus,12.3.1,Snapchat Installs,20,30,7,1998.0,M,7.1,14.210000038146973
MD+B8bEWEmz3pDgbDF93vw==,2019-06-22 00:56:21+00:00,2019-06-22 01:22:31+00:00,US,en,iPhone 7 Plus,12.3.1,Organic,20,30,7,,,7.0,14.0
0U1gQHjG7LeVUExWYvVX3g==,2019-06-22 00:58:07+00:00,2019-06-22 00:58:45+00:00,FR,fr,iPhone 8,12.3.1,Snapchat Installs,20,30,7,1999.0,M,0.0,0.0
47wb/wpjB4474GJzPfje5g==,2019-06-22 01:01:58+00:00,2019-06-22 01:02:45+00:00,GB,en,iPhone X,12.3.1,Facebook Installs,6,7,7,1990.0,M,0.0,34.59000015258789
ReRlEqpD8jgLYx+8xclRMg==,2019-06-22 01:13:19+00:00,2019-06-22 01:14:32+00:00,CA,en,iPad Air 2,12.3.1,Facebook Installs,20,30,7,1962.0,F,0.0,0.0
vfUzoKAcGF7KZlzADPUhdA==,2019-06-22 01:14:17+00:00,2019-06-22 01:14:53+00:00,US,en,iPhone XS Max,12.3.1,Facebook Installs,20,30,7,1991.0,F,0.0,0.0
cJrEyy6f9h4lSI6TJBtJlQ==,2019-06-22 01:15:41+00:00,2019-06-22 01:16:26+00:00,US,en,iPhone XR,12.3.1,Facebook Installs,20,30,7,1991.0,M,0.0,0.0
PD3CjtlekCn55SDLv1aEKw==,2019-06-22 01:15:54+00:00,2019-06-22 01:47:34+00:00,AE,en,iPhone XS Max,12.3.1,Snapchat Installs,20,30,7,1990.0,M,6.9,82.75
tPeSKxjTrzLIXqIY7XdHQA==,2019-06-22 01:17:32+00:00,2019-06-22 01:18:03+00:00,NZ,en,iPhone 7,12.3.1,Facebook Installs,20,30,7,1996.0,M,0.0,0.0
gc0zjVdm796HT99EpcwM+w==,2019-06-22 01:17:47+00:00,2019-06-22 01:18:32+00:00,FR,fr,iPhone XR,12.3.1,Facebook Installs,20,30,7,1989.0,F,0.0,0.0
9dP7Sap/+Hu535sDl5Kt6g==,2019-06-22 01:24:13+00:00,2019-06-22 01:25:05+00:00,US,en,iPhone X,12.1.4,Snapchat Installs,20,30,7,1990.0,M,0.0,0.0
A68z9QwoNpm53NEzuxO+7A==,2019-06-22 01:31:58+00:00,2019-06-22 01:32:32+00:00,SA,en,iPhone 7,12.1.1,Snapchat Installs,20,30,7,2000.0,M,0.0,0.0
N6roXMX3/EXCQQpFG63vYA==,2019-06-22 01:33:12+00:00,2019-06-22 01:33:34+00:00,NO,en,iPhone 8 Plus,12.1.4,Snapchat Installs,20,30,7,1999.0,F,7.15,7.150000095367432
x9ea69SfUA+SQSLxnygC5g==,2019-06-22 01:37:30+00:00,2019-06-22 01:37:52+00:00,CA,en,iPhone 7,12.3.1,Snapchat Installs,20,30,7,,,7.22,7.21999979019165
QkoeioB2RWgVmHHc7wWkng==,2019-06-22 01:37:52+00:00,2019-06-22 01:38:41+00:00,MN,en,iPhone 6S Plus,12.3.1,Facebook Installs,20,30,7,1984.0,M,0.0,0.0
G2KekzPxLljP206mlHw45A==,2019-06-22 01:39:49+00:00,2019-06-22 01:40:27+00:00,US,en,iPhone X,12.3.1,Facebook Installs,20,30,7,1995.0,F,0.0,0.0
dNsgdY5BIZ7BR2L8wTaO+A==,2019-06-22 01:41:47+00:00,2019-06-22 01:42:17+00:00,SA,en,iPhone 8 Plus,11.3,Snapchat Installs,6,7,7,1995.0,F,2.1,14.699999809265137
IL3E/aEaoHy7avTdV9MPjg==,2019-06-22 01:41:48+00:00,2019-06-22 01:42:15+00:00,US,en,iPhone XS Max,12.3.1,Organic,20,30,7,1991.0,F,0.0,0.0
ahG2qdo8CJ5G3HImJQZopQ==,2019-06-22 01:44:32+00:00,2019-06-22 01:45:00+00:00,US,en,iPhone XS Max,12.3.1,Snapchat Installs,20,30,7,1995.0,F,7.0,7.0
GJfRC33Shpbkip6s6puouA==,2019-06-22 01:46:00+00:00,2019-06-22 01:49:35+00:00,GB,en,iPhone 6 Plus,12.3.1,Snapchat Installs,20,30,7,2003.0,M,0.0,0.0
uEuZN7d51Y3KK2YRxPMfww==,2019-06-22 01:50:06+00:00,2019-06-22 01:50:37+00:00,US,en,iPhone 8,12.3.1,Organic,20,30,7,1959.0,F,7.0,7.0
YkjrjKiHE4qwIibz+P0w9w==,2019-06-22 01:51:37+00:00,2019-06-22 01:52:45+00:00,SA,en,iPhone XS,12.3.1,Snapchat Installs,20,30,7,1995.0,F,0.0,0.0
/WS0ngGoiANsuujLG5rtsg==,2019-06-22 01:52:00+00:00,2019-06-22 01:53:39+00:00,CA,en,iPhone 6S,12.3.1,Snapchat Installs,20,30,7,2003.0,F,0.0,0.0
j8lZQYFfVR5SiYkRjb6vmg==,2019-06-22 01:52:46+00:00,2019-06-22 01:53:18+00:00,CA,en,iPhone XR,12.3.1,Snapchat Installs,20,30,7,2002.0,M,7.22,7.21999979019165
t23vamr3kdV5aI7fY6xSIA==,2019-06-22 01:54:51+00:00,2019-06-22 02:00:21+00:00,DE,de,iPhone 6,12.2,Organic,20,30,7,2000.0,F,0.0,0.0
bh8aa7OXF1ALqtp5TQUWSA==,2019-06-22 01:55:36+00:00,2019-06-22 01:56:44+00:00,US,es,iPhone 7 Plus,12.3.1,Facebook Installs,20,30,7,1995.0,M,0.0,0.0
bF4z8s9s2GTuI+/U0ozp8w==,2019-06-22 01:55:56+00:00,2019-06-22 01:56:55+00:00,CL,es,iPhone 6S,12.3.1,Facebook Installs,20,30,7,1984.0,F,0.0,0.0
vO4X+OR6JRdVVzGtEHmVRA==,2019-06-22 01:57:00+00:00,2019-06-22 01:57:33+00:00,TR,en,iPhone 7 Plus,12.3.1,Facebook Installs,20,30,7,1996.0,M,0.0,0.0
ly0tEocRLpnGvQGyHkFHqw==,2019-06-22 01:58:08+00:00,2019-06-22 01:58:31+00:00,US,en,iPhone 8 Plus,12.3.2,Snapchat Installs,20,30,7,1984.0,M,0.0,0.0
kMysoA1GhH8FfXusda2hag==,2019-06-22 02:05:04+00:00,2019-06-22 02:14:13+00:00,IE,en,iPhone 8 Plus,12.3.2,Snapchat Installs,20,30,7,2005.0,F,0.0,0.0
orI4uujv5Im+tTEJceYScA==,2019-06-22 02:08:19+00:00,2019-06-22 02:09:02+00:00,US,en,iPhone 8 Plus,12.3.2,Organic,20,30,7,1979.0,F,0.0,0.0
SSr2RArkfsBOPbQHIh7Wgw==,2019-06-22 02:09:26+00:00,2019-06-22 02:10:38+00:00,US,en,iPhone 8 Plus,12.3.1,Facebook Installs,20,30,7,1980.0,M,7.0,84.0
qIjywMezPHhEoNFF5qrjSA==,2019-06-22 02:10:42+00:00,2019-06-22 02:11:11+00:00,US,en,iPhone 7,12.3.1,Snapchat Installs,20,30,7,2002.0,M,0.0,7.0
TRd2CN1xa2hXb4Cvg4oGVw==,2019-06-22 02:21:51+00:00,2019-06-22 02:22:53+00:00,US,en,iPhone 8 Plus,12.3.2,Organic,6,7,7,1977.0,F,4.2,102.9000015258789
NMHHnq8JKCAJ7sDijwK89w==,2019-06-22 02:22:08+00:00,2019-06-22 02:22:50+00:00,CA,en,iPhone XR,12.2,Organic,20,30,7,2002.0,M,0.0,0.0
ZSUknRQSveG0OPPceNNFyA==,2019-06-22 02:22:10+00:00,2019-06-22 02:25:50+00:00,US,en,iPhone 7 Plus,12.3,Facebook Installs,20,30,7,1999.0,M,7.0,7.0
oiGh63BPmq7/PN2akh+oAQ==,2019-06-22 02:28:11+00:00,2019-06-24 03:41:20+00:00,CA,en,iPhone 6S,12.2,Organic,20,30,7,1972.0,M,0.0,0.0
xdLP8x2y+tmFsT8/QaKSFw==,2019-06-22 02:28:46+00:00,2019-06-22 02:29:14+00:00,US,en,iPhone 7,12.3.1,Snapchat Installs,6,7,7,2004.0,M,0.0,0.0
dDZOk3QYjlfrni6S9FPwnw==,2019-06-22 02:29:50+00:00,2019-06-22 02:33:17+00:00,US,en,iPhone XS Max,12.3.1,Organic,20,30,7,1969.0,F,7.0,42.0
YevOW435nZ+Tfv0A1LcrDA==,2019-06-22 02:31:47+00:00,2019-06-22 02:34:31+00:00,US,en,iPhone X,12.3.1,Facebook Installs,6,7,7,1994.0,F,0.0,0.0
tn4XEbikMCnPG7TpKOA9GQ==,2019-06-22 02:33:57+00:00,2019-06-22 02:34:32+00:00,AT,de,iPhone 6S,12.3.1,Facebook Installs,20,30,7,2002.0,M,0.0,0.0
V0oJVpQ8Z3+CEK/ZbgoyrA==,2019-06-22 02:34:08+00:00,2019-06-22 02:34:53+00:00,CA,en,iPhone XR,12.3,Snapchat Installs,20,30,7,2003.0,M,0.0,0.0
klADE2I9bbkuQZrdiej0YQ==,2019-06-22 02:36:34+00:00,2019-06-22 02:37:04+00:00,US,en,iPhone XR,12.3.1,Facebook Installs,20,30,7,1963.0,F,0.0,0.0
cdwsT8EvgmkQ1q9HjTdtfw==,2019-06-22 02:38:04+00:00,2019-06-22 02:39:11+00:00,GB,en,iPhone 7,12.3.1,Snapchat Installs,20,30,7,2000.0,M,0.0,0.0
cRaBuQAa7nMyIgLpfZaCtw==,2019-06-22 02:40:14+00:00,2019-06-22 02:42:19+00:00,US,en,iPhone 7 Plus,12.3.1,Organic,20,30,7,1996.0,F,0.0,0.0
ycj392+k7reBcPKbsu9gmg==,2019-06-22 02:40:39+00:00,2019-06-22 02:41:42+00:00,NO,en,iPhone XS,12.3.1,Organic,20,30,7,1989.0,F,7.15,7.150000095367432
/l7+df88znV9L2VvkVzYBQ==,2019-06-22 02:45:35+00:00,2019-06-22 12:57:44+00:00,IN,en,iPhone 6,12.1.4,Facebook Installs,20,30,7,1987.0,F,0.0,0.0
m4BxrCV1W4BBbfV61Ohe6A==,2019-06-22 02:45:56+00:00,2019-06-22 02:46:36+00:00,CA,en,iPhone X,12.3.1,Organic,20,30,7,2000.0,M,0.0,0.0
qbq5MPRoJsSRxRp7rnml3A==,2019-06-22 02:50:20+00:00,2019-06-22 02:51:08+00:00,IN,en,iPhone X,12.3.1,Facebook Installs,20,30,7,1993.0,M,7.05,7.050000190734863
DOZKiQWwg8bpcM5giNOQsg==,2019-06-22 02:53:50+00:00,2019-06-22 02:55:07+00:00,US,es,iPhone 7 Plus,12.3.1,Facebook Installs,20,30,7,1997.0,F,7.0,7.0
vtInSdayF+7ynA8+1UlbAg==,2019-06-22 02:58:15+00:00,2019-06-22 02:58:48+00:00,GB,en,iPhone 8 Plus,12.3.2,Organic,20,30,7,1994.0,M,0.0,0.0
YMsE/3u0MUEetJ5Jl3Q1Lg==,2019-06-22 02:58:25+00:00,2019-06-22 02:59:03+00:00,IN,en,iPhone 6S Plus,12.3.1,Facebook Installs,20,30,7,1998.0,M,0.0,6.840000152587891
kHGY5cNUPPrxKcfFbUK2hA==,2019-06-22 03:00:31+00:00,2019-06-22 03:01:14+00:00,US,es,iPhone X,12.3.1,Facebook Installs,20,30,7,1982.0,F,0.0,0.0
/LVrkwagYKT+77XrIGru7A==,2019-06-22 03:03:28+00:00,2019-06-22 03:04:05+00:00,US,en,iPhone XS Max,12.3.1,Facebook Installs,20,30,7,1994.0,M,0.0,0.0
U0lj37iDP6LQQK0kX+AnbQ==,2019-06-22 03:03:33+00:00,2019-06-22 03:04:02+00:00,US,en,iPhone 6S,12.3.1,Snapchat Installs,20,30,7,1999.0,M,0.0,0.0
